"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","to be removed"
Gilroy.A,20150527,2359,0.00,,71,49,,,0,0,,,66,65,,582,0.19,86.0,60.0,
Gilroy.A,20150528,2359,0.00,,81,47,,,0,0,,,66,64,,596,0.22,88.0,32.0,
Gilroy.A,20150529,2359,0.00,,81,53,,,0,0,,,67,64,,609,0.22,88.0,42.0,
Gilroy.A,20150530,2359,0.00,,86,48,,,0,0,,,67,64,,623,0.22,91.0,29.0,
Gilroy.A,20150531,2359,0.01,,82,53,,,,,,,,,,615,,,,
Gilroy.A,20150601,2359,0.01,,74,52,,,0,0,,,68,64,,663,0.20,,,
Gilroy.A,20150602,2359,0.00,,79,56,,,0,0,,,68,66,,625,0.25,88.0,41.0,
Gilroy.A,20150603,2359,0.00,,70,52,,,0,0,,,67,65,,495,0.17,86.0,56.0,
Gilroy.A,20150604,2359,0.00,,67,53,,,0,0,,,65,64,,432,0.13,87.0,61.0,
Gilroy.A,20150605,2359,0.00,,73,52,,,0,0,,,66,64,,573,0.19,89.0,56.0,
Gilroy.A,20150606,2359,0.00,,77,53,,,0,0,,,69,64,,591,0.19,92.0,49.0,
Gilroy.A,20150607,2359,0.00,,87,50,,,0,0,,,69,66,,653,0.23,93.0,39.0,
Gilroy.A,20150608,2359,0.00,,101,54,,,0,0,,,70,67,,663,0.28,81.0,22.0,
Gilroy.A,20150609,2359,0.00,,80,54,,,0,0,,,70,67,,409,0.14,88.0,51.0,
Gilroy.A,20150610,2359,0.00,,81,60,,,0,0,,,69,68,,357,0.14,85.0,56.0,
Gilroy.A,20150611,2359,0.00,,90,57,,,0,0,,,71,68,,609,0.23,88.0,41.0,
Gilroy.A,20150612,2359,0.00,,88,54,,,0,0,,,71,68,,654,0.24,91.0,37.0,
Gilroy.A,20150613,2359,0.00,,80,54,,,0,0,,,70,68,,658,0.22,94.0,48.0,
Gilroy.A,20150614,2359,0.00,,78,51,,,0,0,,,69,67,,634,0.22,88.0,49.0,
Gilroy.A,20150615,2359,0.00,,79,45,,,0,0,,,69,67,,590,0.20,92.0,46.0,
Gilroy.A,20150616,2359,0.00,,85,48,,,0,0,,,70,67,,636,0.22,92.0,39.0,
Gilroy.A,20150617,2359,0.00,,86,48,,,0,0,,,70,67,,678,0.25,94.0,32.0,
Gilroy.A,20150618,2359,0.00,,88,44,,,0,0,,,69,67,,688,0.30,,,
Gilroy.A,20150619,2359,0.00,,88,46,,,0,0,,,72,66,,701,0.28,84.0,20.0,
Gilroy.A,20150620,2359,0.00,,88,48,,,0,0,,,71,68,,696,0.26,83.0,31.0,
Gilroy.A,20150621,2359,0.00,,84,52,,,0,0,,,70,68,,641,0.25,93.0,29.0,
Gilroy.A,20150622,2359,0.00,,86,44,,,0,0,,,70,67,,697,0.26,87.0,28.0,
Gilroy.A,20150623,2359,0.00,,80,49,,,0,0,,,71,67,,691,0.24,91.0,44.0,
Gilroy.A,20150624,2359,0.00,,80,51,,,0,0,,,70,68,,660,0.23,90.0,46.0,
Gilroy.A,20150625,2359,0.00,,89,51,,,0,0,,,70,68,,678,0.27,92.0,32.0,
Gilroy.A,20150626,2359,0.00,,82,53,,,0,0,,,71,68,,638,0.23,88.0,47.0,
Gilroy.A,20150627,2359,0.00,,79,54,,,0,0,,,70,68,,541,0.19,90.0,50.0,
Gilroy.A,20150628,2359,0.00,,80,57,,,0,0,,,70,68,,684,0.24,91.0,50.0,
Gilroy.A,20150629,2359,0.00,,87,57,,,0,0,,,70,69,,650,0.30,89.0,26.0,
Gilroy.A,20150630,2359,0.00,,102,60,,,0,0,,,72,69,,604,0.24,81.0,20.0,
Gilroy.A,20150701,2359,0.00,,93,55,,,0,0,,,71,69,,449,0.19,86.0,30.0,
Gilroy.A,20150702,2359,0.00,,82,57,,,0,0,,,70,69,,405,0.15,89.0,40.0,
Gilroy.A,20150703,2359,0.00,,88,58,,,0,0,,,71,69,,658,0.24,92.0,37.0,
Gilroy.A,20150704,2359,0.00,,83,56,,,0,0,,,71,69,,636,0.23,94.0,50.0,
Gilroy.A,20150705,2359,0.00,,80,58,,,0,0,,,71,69,,649,0.22,90.0,55.0,
Gilroy.A,20150706,2359,0.00,,84,59,,,NW,7,,,71,70,,600,0.24,89.3,44.1,
Gilroy.A,20150707,2359,0.00,,82,57,,,0,0,,,72,70,,633,0.23,89.0,49.0,
Gilroy.A,20150708,2359,0.00,,75,57,,,0,0,,,71,69,,452,0.15,87.0,50.0,
Gilroy.A,20150709,2359,0.00,,75,59,,,0,0,,,70,69,,448,0.16,82.0,57.0,
Gilroy.A,20150710,2359,0.10,,77,57,,,0,0,,,72,69,,439,0.15,86.0,55.0,
Gilroy.A,20150711,2359,0.00,,81,51,,,0,0,,,72,69,,618,0.22,91.0,41.0,
Gilroy.A,20150712,2359,0.00,,82,56,,,0,0,,,72,69,,598,0.22,89.0,43.0,
Gilroy.A,20150713,2359,0.00,,85,57,,,0,0,,,72,70,,637,0.26,86.0,39.0,
Gilroy.A,20150714,2359,0.00,,78,54,,,0,0,,,71,69,,608,0.22,91.0,54.0,
Gilroy.A,20150715,2359,0.00,,77,58,,,0,0,,,70,69,,520,0.18,89.0,54.0,
Gilroy.A,20150716,2359,0.00,,81,57,,,0,0,,,70,69,,606,0.21,92.0,48.0,
Gilroy.A,20150717,2359,0.00,,82,56,,,0,0,,,70,68,,603,0.21,91.0,48.0,
Gilroy.A,20150718,2359,0.00,,82,55,,,0,0,,,71,68,,616,0.22,91.0,41.0,
Gilroy.A,20150719,2359,0.00,,86,57,,,0,0,,,71,69,,370,0.14,82.0,47.0,
Gilroy.A,20150720,2359,0.00,,93,61,,,NW,5,,,72,70,,557,0.24,85.2,40.0,
Gilroy.A,20150721,2359,0.00,,83,57,,,SE,5,,,72,70,,614,0.22,91.6,51.5,
Gilroy.A,20150722,2359,0.00,,78,57,,,0,0,,,71,69,,585,0.21,92.0,53.0,
Gilroy.A,20150723,2359,0.00,,78,56,,,0,0,,,71,69,,587,0.21,87.0,49.0,
Gilroy.A,20150724,2359,0.00,,89,46,,,0,0,,,72,68,,660,0.25,90.0,24.0,
Gilroy.A,20150725,2359,0.00,,87,50,,,0,0,,,72,69,,649,0.25,86.0,39.0,
Gilroy.A,20150726,2359,0.00,,79,56,,,0,0,,,71,69,,574,0.20,91.0,54.0,
Gilroy.A,20150727,2359,0.00,,89,53,,,0,0,,,72,69,,616,0.23,93.0,33.0,
Gilroy.A,20150728,2359,0.00,,97,49,,,0,0,,,73,69,,658,0.24,86.0,23.0,
Gilroy.A,20150729,2359,0.00,,85,50,,,0,0,,,72,70,,630,0.24,91.0,44.0,
Gilroy.A,20150730,2359,0.00,,86,57,,,0,0,,,72,70,,561,0.20,92.0,47.0,
Gilroy.A,20150731,2359,0.00,,82,58,,,0,0,,,73,70,,564,0.20,91.0,55.0,
Gilroy.A,20150801,2359,0.00,,85,60,,,0,0,,,73,71,,574,0.21,90.0,47.0,
Gilroy.A,20150802,2359,0.00,,83,58,,,SE,5,,,73,71,,537,0.19,90.2,50.4,
Gilroy.A,20150803,2359,0.00,,80,55,,,SE,4,,,72,70,,553,0.20,90.0,46.1,
Gilroy.A,20150804,2359,0.00,,77,51,,,0,0,,,72,69,,524,0.18,91.0,47.0,
Gilroy.A,20150805,2359,0.00,,86,51,,,NW,4,,,72,70,,536,0.20,92.0,35.8,
Gilroy.A,20150806,2359,0.05,,77,54,,,SE,5,,,71,70,,307,0.10,92.1,59.0,
Gilroy.A,20150807,2359,0.02,,78,56,,,SE,5,,,71,69,,541,0.18,92.3,49.2,
Gilroy.A,20150808,2359,0.00,,79,54,,,SE,6,,,71,70,,507,0.18,92.4,52.2,
Gilroy.A,20150809,2359,0.00,,82,52,,,SE,5,,,71,69,,542,0.19,93.2,45.1,
Gilroy.A,20150810,2359,0.00,,81,56,,,SE,6,,,71,69,,546,0.19,92.4,49.6,
Gilroy.A,20150811,2359,0.00,,80,54,,,0,0,,,74,69,,559,0.19,94.0,43.0,
Gilroy.A,20150812,2359,0.00,,86,49,,,0,0,,,72,70,,591,0.21,92.0,28.0,
Gilroy.A,20150813,2359,0.00,,88,58,,,0,0,,,73,71,,589,0.22,90.0,30.0,
Gilroy.A,20150814,2359,0.00,,84,55,,,0,0,,,72,70,,620,0.26,87.0,31.0,
Gilroy.A,20150815,2359,0.00,,97,52,,,0,0,,,72,69,,584,0.26,87.0,21.0,
Gilroy.A,20150816,2359,0.00,,103,59,,,0,0,,,72,70,,575,0.25,73.0,19.0,
Gilroy.A,20150817,2359,0.00,,91,55,,,0,0,,,72,70,,593,0.24,89.0,34.0,
Gilroy.A,20150818,2359,0.00,,82,57,,,0,0,,,71,69,,590,0.21,90.0,45.0,
Gilroy.A,20150819,2359,0.00,,85,55,,,0,0,,,71,69,,555,0.20,90.0,40.0,
Gilroy.A,20150820,2359,0.00,,82,58,,,0,0,,,71,69,,499,0.18,87.0,47.0,
Gilroy.A,20150821,2359,0.00,,77,57,,,0,0,,,71,69,,495,0.17,86.0,56.0,
Gilroy.A,20150822,2359,0.00,,79,58,,,0,0,,,71,69,,507,0.18,88.0,50.0,
Gilroy.A,20150823,2359,0.00,,85,57,,,0,0,,,71,69,,496,0.17,88.0,41.0,
Gilroy.A,20150824,2359,0.00,,89,51,,,0,0,,,71,68,,569,0.22,91.0,31.0,
Gilroy.A,20150825,2359,0.00,,93,51,,,0,0,,,72,68,,563,0.21,90.0,31.0,
Gilroy.A,20150826,2359,0.00,,93,50,,,0,0,,,71,69,,539,0.24,90.0,24.0,
Gilroy.A,20150827,2359,0.00,,96,54,,,0,0,,,71,69,,554,0.28,75.0,22.0,
Gilroy.A,20150828,2359,0.00,,98,56,,,0,0,,,72,69,,564,0.23,89.0,18.0,
Gilroy.A,20150829,2359,0.00,,86,58,,,0,0,,,72,70,,538,0.21,93.0,47.0,
Gilroy.A,20150830,2359,0.00,,82,55,,,0,0,,,71,70,,552,0.24,87.0,33.0,
Gilroy.A,20150831,2359,0.00,,87,50,,,0,0,,,70,68,,550,0.20,88.0,32.0,
Gilroy.A,20150901,2359,0.00,,78,53,,,0,0,,,69,67,,503,0.17,92.0,51.0,
Gilroy.A,20150902,2359,0.00,,77,55,,,0,0,,,69,68,,488,0.17,89.0,53.0,
Gilroy.A,20150903,2359,0.00,,75,51,,,0,0,,,69,67,,503,0.18,92.0,45.0,
Gilroy.A,20150904,2359,0.00,,73,53,,,0,0,,,68,66,,509,0.19,88.0,45.0,
Gilroy.A,20150905,2359,0.00,,83,45,,,0,0,,,68,65,,553,0.22,90.0,25.0,
Gilroy.A,20150906,2359,0.00,,90,43,,,0,0,,,68,65,,550,0.22,77.0,12.0,
Gilroy.A,20150907,2359,0.00,,98,52,,,,,,,,,,549,,,,
Gilroy.A,20150908,2359,0.00,,102,55,,,,,,,,,,545,,,,
Gilroy.A,20150909,2359,0.00,,103,53,,,0,0,,,70,67,,518,0.24,64.0,13.0,
Gilroy.A,20150910,2359,0.00,,103,56,,,0,0,,,70,68,,503,0.25,71.0,13.0,
Gilroy.A,20150911,2359,0.00,,99,57,,,0,0,,,69,68,,495,0.26,73.0,11.0,
Gilroy.A,20150912,2359,0.00,,78,56,,,0,0,,,69,68,,220,0.08,86.0,42.0,
Gilroy.A,20150913,2359,0.00,,86,57,,,0,0,,,70,68,,362,0.13,91.0,35.0,
Gilroy.A,20150914,2359,0.00,,70,58,,,0,0,,,69,67,,168,0.04,92.0,69.0,
Gilroy.A,20150915,2359,0.00,,73,52,,,0,0,,,69,68,,465,0.18,84.0,34.0,
Gilroy.A,20150916,2359,0.00,,73,44,,,0,0,,,68,66,,470,0.16,82.0,45.0,
Gilroy.A,20150917,2359,0.00,,79,48,,,0,0,,,68,66,,502,0.20,87.0,36.0,
Gilroy.A,20150918,2359,0.00,,87,45,,,0,0,,,68,64,,506,0.21,90.0,27.0,
Gilroy.A,20150919,2359,0.00,,96,44,,,0,0,,,68,65,,504,0.21,78.0,15.0,
Gilroy.A,20150920,2359,0.00,,103,48,,,0,0,,,69,65,,489,0.20,69.0,14.0,
Gilroy.A,20150921,2359,0.00,,102,55,,,0,0,,,69,66,,478,0.22,80.0,18.0,
Gilroy.A,20150922,2359,0.00,,78,51,,,0,0,,,69,67,,468,0.16,88.0,51.0,
Gilroy.A,20150923,2359,0.00,,87,44,,,0,0,,,70,65,,492,0.22,90.0,14.0,
Gilroy.A,20150924,2359,0.00,,93,52,,,0,0,,,70,68,,447,0.22,74.0,17.0,
Gilroy.A,20150925,2359,0.00,,92,56,,,0,0,,,70,68,,480,0.25,63.0,18.0,
Gilroy.A,20150926,2359,0.00,,91,52,,,0,0,,,70,68,,455,0.22,68.0,26.0,
Gilroy.A,20150927,2359,0.00,,88,52,,,0,0,,,70,68,,376,0.15,83.0,24.0,
Gilroy.A,20150928,2359,0.00,,79,57,,,0,0,,,70,69,,322,0.11,90.0,42.0,
Gilroy.A,20150929,2359,0.00,,72,56,,,0,0,,,70,68,,242,0.08,88.0,45.0,
Gilroy.A,20150930,2359,0.15,,75,58,,,0,0,,,69,68,,177,0.07,89.0,52.0,
Gilroy.A,20151001,2359,0.22,,77,58,,,0,0,,,70,68,,340,0.11,94.0,58.0,
Gilroy.A,20151002,2359,0.00,,81,53,,,,,,,,,,446,,,,
Gilroy.A,20151003,2359,0.00,,75,51,,,,,,,,,,458,,,,
Gilroy.A,20151004,2359,0.00,,80,50,,,,,,,,,,459,,,,
Gilroy.A,20151005,2359,0.00,,75,51,,,,,,,,,,447,,,,
Gilroy.A,20151006,2359,0.00,,81,54,,,,,,,,,,438,,,,
Gilroy.A,20151007,2359,0.00,,88,52,,,,,,,,,,431,,,,
Gilroy.A,20151008,2359,0.00,,96,60,,,,,,,,,,404,,,,
Gilroy.A,20151009,2359,0.00,,94,58,,,,,,,,,,439,,,,
Gilroy.A,20151010,2359,0.00,,89,55,,,,,,,,,,427,,,,
Gilroy.A,20151011,2359,0.00,,89,54,,,,,,,,,,431,,,,
Gilroy.A,20151012,2359,0.00,,99,54,,,,,,,,,,422,,,,
Gilroy.A,20151013,2359,0.03,,79,49,,,,,,,,,,371,,,,
Gilroy.A,20151014,2359,0.00,,89,58,,,0,0,,,71,69,,338,0.15,70.0,30.0,
Gilroy.A,20151015,2359,0.00,,87,63,,,0,0,,,71,70,,309,0.14,79.0,39.0,
Gilroy.A,20151016,2359,0.00,,86,60,,,0,0,,,72,70,,373,0.13,86.0,43.0,
Gilroy.A,20151017,2359,0.03,,80,48,,,,,,,,,,359,,,,
Gilroy.A,20151018,2359,0.00,,72,55,,,0,0,,,71,69,,207,0.07,86.0,52.0,
Gilroy.A,20151019,2359,0.00,,74,56,,,0,0,,,70,68,,288,0.10,91.0,54.0,
Gilroy.A,20151020,2359,0.00,,81,47,,,0,0,,,70,68,,342,0.12,88.0,31.0,
Gilroy.A,20151021,2359,0.00,,84,43,,,0,0,,,69,67,,369,0.14,83.0,24.0,
Gilroy.A,20151022,2359,0.00,,83,44,,,0,0,,,68,66,,353,0.12,88.0,32.0,
Gilroy.A,20151023,2359,0.00,,85,48,,,0,0,,,69,67,,289,0.10,95.0,27.0,
Gilroy.A,20151024,2359,0.02,,77,48,,,,,,,,,,275,,,,
Gilroy.A,20151025,2359,0.00,,80,56,,,0,0,,,68,67,,287,0.13,83.0,30.0,
Gilroy.A,20151026,2359,0.00,,87,49,,,0,0,,,68,66,,351,0.13,93.0,25.0,
Gilroy.A,20151027,2359,0.00,,73,51,,,0,0,,,68,66,,171,0.08,76.0,46.0,
Gilroy.A,20151028,2359,0.01,,76,55,,,0,0,,,68,66,,285,0.10,91.0,51.0,
Gilroy.A,20151029,2359,0.00,,75,49,,,0,0,,,67,66,,333,0.16,87.0,34.0,
Gilroy.A,20151030,2359,0.00,,82,45,,,0,0,,,66,65,,338,0.16,82.0,24.0,
Gilroy.A,20151031,2359,0.00,,91,45,,,0,0,,,67,64,,334,0.13,87.0,25.0,
Gilroy.A,20151101,2359,0.00,,77,50,,,0,0,,,67,66,,332,0.13,88.0,49.0,
Gilroy.A,20151102,2359,0.94,,62,47,,,0,0,,,66,64,,92,0.02,93.0,69.0,
Gilroy.A,20151103,2359,0.00,,65,42,,,0,0,,,64,63,,335,0.10,93.0,48.0,
Gilroy.A,20151104,2359,0.00,,65,37,,,0,0,,,63,61,,337,0.11,94.0,28.0,
Gilroy.A,20151105,2359,0.00,,67,35,,,0,0,,,61,59,,287,0.08,91.0,29.0,
Gilroy.A,20151106,2359,0.00,,70,36,,,0,0,,,61,59,,319,0.09,92.0,30.0,
Gilroy.A,20151107,2359,0.00,,76,35,,,0,0,,,61,59,,324,0.09,91.0,23.0,
Gilroy.A,20151108,2359,0.48,,63,36,,,0,0,,,61,59,,190,0.04,94.0,58.0,
Gilroy.A,20151109,2359,0.45,,53,41,,,0,0,,,60,59,,102,0.02,95.0,79.0,
Gilroy.A,20151110,2359,0.00,,57,39,,,0,0,,,59,58,,262,0.06,95.0,60.0,
Gilroy.A,20151111,2359,0.00,,64,36,,,0,0,,,58,56,,310,0.08,95.0,44.0,
Gilroy.A,20151112,2359,0.00,,64,34,,,0,0,,,58,56,,304,0.09,94.0,45.0,
Gilroy.A,20151113,2359,0.00,,70,34,,,0,0,,,58,56,,301,0.09,94.0,36.0,
Gilroy.A,20151114,2359,0.00,,72,34,,,0,0,,,58,56,,300,0.08,94.0,27.0,
Gilroy.A,20151115,2359,0.22,,59,42,,,0,0,,,58,57,,199,0.07,93.0,53.0,
Gilroy.A,20151116,2359,0.00,,61,48,,,0,0,,,56,55,,387,0.13,,,
Gilroy.A,20151117,2359,0.00,,67,36,,,0,0,,,56,55,,287,0.09,90.0,48.0,
Gilroy.A,20151118,2359,0.00,,68,39,,,0,0,,,57,55,,288,0.09,99.0,54.0,
Gilroy.A,20151119,2359,0.00,,69,39,,,0,0,,,57,56,,302,0.09,100.0,52.0,
Gilroy.A,20151120,2359,0.00,,74,42,,,0,0,,,58,56,,300,0.09,97.0,44.0,
Gilroy.A,20151121,2359,0.00,,73,42,,,0,0,,,58,56,,300,0.09,97.0,48.0,
Gilroy.A,20151122,2359,0.00,,78,39,,,0,0,,,59,56,,306,0.08,97.0,34.0,
Gilroy.A,20151123,2359,0.00,,61,40,,,0,0,,,59,57,,293,0.07,96.0,73.0,
Gilroy.A,20151124,2359,0.09,,58,37,,,0,0,,,58,57,,104,0.02,95.0,62.0,
Gilroy.A,20151125,2359,0.09,,54,34,,,0,0,,,57,55,,184,0.04,99.0,61.0,
Gilroy.A,20151126,2359,0.00,,55,30,,,0,0,,,55,53,,290,0.06,99.0,46.0,
Gilroy.A,20151127,2359,0.00,,56,27,,,0,0,,,54,52,,290,0.07,97.0,34.0,
Gilroy.A,20151128,2359,0.00,,61,26,,,0,0,,,53,51,,292,0.07,93.0,31.0,
Gilroy.A,20151129,2359,0.00,,63,26,,,0,0,,,52,51,,278,0.06,94.0,27.0,
Gilroy.A,20151130,2359,0.00,,56,26,,,0,0,,,52,51,,140,0.04,92.0,43.0,
Gilroy.A,20151201,2359,0.00,,64,32,,,0,0,,,53,51,,262,0.07,91.0,32.0,
Gilroy.A,20151202,2359,0.00,,64,34,,,0,0,,,53,51,,186,0.06,88.0,40.0,
Gilroy.A,20151203,2359,0.17,,63,35,,,0,0,,,53,52,,139,0.03,100.0,45.0,
Gilroy.A,20151204,2359,0.01,,58,37,,,0,0,,,54,52,,158,0.03,100.0,78.0,
Gilroy.A,20151205,2359,0.00,,60,34,,,0,0,,,53,51,,181,0.04,100.0,61.0,
Gilroy.A,20151206,2359,0.00,,69,39,,,0,0,,,54,52,,223,0.06,99.0,49.0,
Gilroy.A,20151207,2359,0.00,,65,44,,,0,0,,,55,53,,186,0.05,100.0,73.0,
Gilroy.A,20151208,2359,0.00,,63,42,,,0,0,,,55,54,,178,0.05,100.0,77.0,
Gilroy.A,20151209,2359,0.00,,69,45,,,0,0,,,56,54,,218,0.06,99.0,58.0,
Gilroy.A,20151210,2359,0.29,,63,50,,,0,0,,,57,56,,100,0.03,99.0,65.0,
Gilroy.A,20151211,2359,0.24,,57,44,,,0,0,,,56,55,,201,0.05,97.0,63.0,
Gilroy.A,20151212,2359,0.00,,59,40,,,0,0,,,55,54,,244,0.07,98.0,45.0,
Gilroy.A,20151213,2359,0.35,,55,40,,,0,0,,,54,53,,74,0.02,97.0,75.0,
Gilroy.A,20151214,2359,0.00,,54,36,,,0,0,,,53,52,,262,0.07,87.0,44.0,
Gilroy.A,20151215,2359,0.00,,56,30,,,0,0,,,52,50,,267,0.07,95.0,37.0,
Gilroy.A,20151216,2359,0.00,,58,28,,,0,0,,,51,49,,261,0.06,98.0,36.0,
Gilroy.A,20151217,2359,0.00,,62,29,,,0,0,,,51,49,,254,0.06,98.0,45.0,
Gilroy.A,20151218,2359,0.00,,61,29,,,0,0,,,51,49,,265,0.06,99.0,61.0,
Gilroy.A,20151219,2359,0.11,,56,40,,,0,0,,,52,51,,135,0.04,100.0,64.0,
Gilroy.A,20151220,2359,0.00,,53,32,,,0,0,,,52,50,,104,0.02,100.0,70.0,
Gilroy.A,20151221,2359,0.32,,60,49,,,0,0,,,53,51,,62,0.01,100.0,89.0,
Gilroy.A,20151222,2359,0.12,,60,52,,,0,0,,,54,53,,61,0.02,99.0,77.0,
Gilroy.A,20151223,2359,0.09,,59,35,,,,,,,,,,205,,,,
Gilroy.A,20151224,2359,0.07,,59,35,,,,,,,,,,196,,,,
Gilroy.A,20151225,2359,0.09,,58,35,,,,,,,,,,199,,,,
Gilroy.A,20151226,2359,0.06,,59,35,,,,,,,,,,166,,,,
Gilroy.A,20151227,2359,0.07,,59,38,,,,,,,,,,156,,,,
Gilroy.A,20151228,2359,0.12,,58,38,,,,,,,,,,153,,,,
Gilroy.A,20151229,2359,0.18,,58,38,,,,,,,,,,164,,,,
Gilroy.A,20151230,2359,0.00,,57,26,,,0,0,,,48,47,,247,0.05,98.0,39.0,
Gilroy.A,20151231,2359,0.00,,55,30,,,0,0,,,49,47,,268,0.06,100.0,50.0,
Gilroy.A,20160101,2359,0.00,,52,28,,,0,0,,,48,47,,197,0.04,97.0,54.0,
GLENDALE.A,20150101,2359,0.00,,57,31,,,,,,,,,,234,,,,
GLENDALE.A,20150102,2359,0.00,,59,34,,,,,,,,,,231,,,,
GLENDALE.A,20150103,2359,0.00,,61,36,,,,,,,,,,220,,,,
GLENDALE.A,20150104,2359,0.00,,70,39,,,,,,,,,,229,,,,
GLENDALE.A,20150105,2359,0.00,,82,47,,,,,,,,,,234,,,,
GLENDALE.A,20150106,2359,0.00,,86,49,,,,,,,,,,246,,,,
GLENDALE.A,20150107,2359,0.00,,83,51,,,,,,,,,,224,,,,
GLENDALE.A,20150108,2359,0.00,,73,50,,,,,,,,,,208,,,,
GLENDALE.A,20150109,2359,0.44,,67,47,,,,,,,,,,231,,,,
GLENDALE.A,20150110,2359,0.33,,62,49,,,,,,,,,,89,,,,
GLENDALE.A,20150111,2359,0.51,,60,52,,,,,,,,,,77,,,,
GLENDALE.A,20150112,2359,0.01,,64,47,,,,,,,,,,205,,,,
GLENDALE.A,20150113,2359,0.00,,68,49,,,,,,,,,,223,,,,
GLENDALE.A,20150114,2359,0.00,,72,45,,,,,,,,,,250,,,,
GLENDALE.A,20150115,2359,0.00,,75,44,,,,,,,,,,256,,,,
GLENDALE.A,20150116,2359,0.00,,76,45,,,,,,,,,,245,,,,
GLENDALE.A,20150117,2359,0.00,,78,49,,,,,,,,,,248,,,,
GLENDALE.A,20150118,2359,0.00,,75,49,,,,,,,,,,211,,,,
GLENDALE.A,20150119,2359,0.00,,73,48,,,,,,,,,,240,,,,
GLENDALE.A,20150120,2359,0.00,,62,46,,,,,,,,,,142,,,,
GLENDALE.A,20150121,2359,0.00,,71,49,,,,,,,,,,236,,,,
GLENDALE.A,20150122,2359,0.00,,72,46,,,,,,,,,,211,,,,
GLENDALE.A,20150123,2359,0.00,,74,46,,,,,,,,,,274,,,,
GLENDALE.A,20150124,2359,0.00,,82,52,,,,,,,,,,279,,,,
GLENDALE.A,20150125,2359,0.00,,81,51,,,,,,,,,,248,,,,
GLENDALE.A,20150126,2359,0.18,,78,55,,,,,,,,,,151,,,,
GLENDALE.A,20150127,2359,0.00,,72,53,,,,,,,,,,256,,,,
GLENDALE.A,20150128,2359,0.00,,73,51,,,,,,,,,,183,,,,
GLENDALE.A,20150129,2359,0.00,,74,57,,,,,,,,,,157,,,,
GLENDALE.A,20150130,2359,0.00,,69,56,,,,,,,,,,140,,,,
GLENDALE.A,20150131,2359,0.00,,71,52,,,,,,,,,,210,,,,
GLENDALE.A,20150201,2359,0.00,,76,47,,,,,,,,,,280,,,,
GLENDALE.A,20150202,2359,0.00,,79,49,,,,,,,,,,280,,,,
GLENDALE.A,20150203,2359,0.00,,76,47,,,,,,,,,,282,,,,
GLENDALE.A,20150204,2359,0.00,,76,46,,,,,,,,,,280,,,,
GLENDALE.A,20150205,2359,0.00,,83,48,,,,,,,,,,300,,,,
GLENDALE.A,20150206,2359,0.00,,77,46,,,,,,,,,,296,,,,
GLENDALE.A,20150207,2359,0.05,,70,47,,,,,,,,,,159,,,,
GLENDALE.A,20150208,2359,0.00,,78,54,,,,,,,,,,291,,,,
GLENDALE.A,20150209,2359,0.00,,75,51,,,,,,,,,,299,,,,
GLENDALE.A,20150210,2359,0.00,,80,49,,,,,,,,,,311,,,,
GLENDALE.A,20150211,2359,0.00,,85,51,,,,,,,,,,322,,,,
GLENDALE.A,20150212,2359,0.00,,85,50,,,,,,,,,,337,,,,
GLENDALE.A,20150213,2359,0.00,,88,52,,,,,,,,,,339,,,,
GLENDALE.A,20150214,2359,0.00,,85,53,,,,,,,,,,337,,,,
GLENDALE.A,20150215,2359,0.00,,80,50,,,,,,,,,,342,,,,
GLENDALE.A,20150216,2359,0.00,,75,47,,,,,,,,,,329,,,,
GLENDALE.A,20150217,2359,0.00,,74,52,,,,,,,,,,325,,,,
GLENDALE.A,20150218,2359,0.00,,77,48,,,,,,,,,,314,,,,
GLENDALE.A,20150219,2359,0.00,,76,49,,,,,,,,,,308,,,,
GLENDALE.A,20150220,2359,0.00,,71,51,,,,,,,,,,255,,,,
GLENDALE.A,20150221,2359,0.00,,69,52,,,,,,,,,,214,,,,
GLENDALE.A,20150222,2359,0.97,,60,51,,,,,,,,,,60,,,,
GLENDALE.A,20150223,2359,0.54,,62,44,,,,,,,,,,219,,,,
GLENDALE.A,20150224,2359,0.00,,72,41,,,,,,,,,,358,,,,
GLENDALE.A,20150225,2359,0.00,,73,43,,,,,,,,,,369,,,,
GLENDALE.A,20150226,2359,0.00,,70,45,,,,,,,,,,341,,,,
GLENDALE.A,20150227,2359,0.07,,62,51,,,,,,,,,,154,,,,
GLENDALE.A,20150228,2359,0.07,,63,50,,,,,,,,,,303,,,,
GLENDALE.A,20150301,2359,0.07,,61,46,,,,,,,,,,221,,,,
GLENDALE.A,20150302,2359,0.35,,59,46,,,,,,,,,,217,,,,
GLENDALE.A,20150303,2359,0.00,,67,40,,,,,,,,,,374,,,,
GLENDALE.A,20150304,2359,0.00,,71,43,,,,,,,,,,392,,,,
GLENDALE.A,20150305,2359,0.00,,76,44,,,,,,,,,,398,,,,
GLENDALE.A,20150306,2359,0.00,,83,46,,,,,,,,,,417,,,,
GLENDALE.A,20150307,2359,0.00,,85,51,,,,,,,,,,413,,,,
GLENDALE.A,20150308,2359,0.00,,78,49,,,,,,,,,,415,,,,
GLENDALE.A,20150309,2359,0.00,,77,49,,,,,,,,,,394,,,,
GLENDALE.A,20150310,2359,0.00,,83,45,,,,,,,,,,377,,,,
GLENDALE.A,20150311,2359,0.00,,74,57,,,,,,,,,,134,,,,
